GeoFips,og_gdp_description,year,og_gdp_value,state
49000,Compensation ,1998,35033000000.0,UT
49000,Gross operating surplus ,1998,23178600000.0,UT
49000,  Taxes on production and imports (TOPI) ,1998,4235800000.0,UT
49000,  Subsidies ,1998,-151300000.0,UT
50000,Current-dollar GDP ,1998,16080700000.0,VT
50000,Compensation ,1998,9457900000.0,VT
50000,Gross operating surplus ,1998,5199000000.0,VT
50000,  Taxes on production and imports (TOPI) ,1998,1463100000.0,VT
50000,  Subsidies ,1998,-39300000.0,VT
51000,Current-dollar GDP ,1998,231384000000.0,VA
51000,Compensation ,1998,135293299999.99998,VA
51000,Gross operating surplus ,1998,81875300000.0,VA
51000,  Taxes on production and imports (TOPI) ,1998,14759200000.0,VA
51000,  Subsidies ,1998,-543800000.0,VA
53000,Current-dollar GDP ,1998,209741100000.0,WA
53000,Compensation ,1998,115293100000.0,WA
53000,Gross operating surplus ,1998,76716300000.0,WA
53000,  Taxes on production and imports (TOPI) ,1998,18556800000.0,WA
53000,  Subsidies ,1998,-825100000.0,WA
54000,Current-dollar GDP ,1998,40014600000.0,WV
54000,Compensation ,1998,22607400000.0,WV
54000,Gross operating surplus ,1998,14251700000.0,WV
54000,  Taxes on production and imports (TOPI) ,1998,3223900000.0,WV
54000,  Subsidies ,1998,-68400000.0,WV
55000,Current-dollar GDP ,1998,162609300000.0,WI
55000,Compensation ,1998,97435100000.0,WI
55000,Gross operating surplus ,1998,53446900000.0,WI
55000,  Taxes on production and imports (TOPI) ,1998,12271400000.0,WI
55000,  Subsidies ,1998,-544100000.0,WI
56000,Current-dollar GDP ,1998,14840200000.0,WY
56000,Compensation ,1998,7345300000.0,WY
56000,Gross operating surplus ,1998,5978000000.0,WY
56000,  Taxes on production and imports (TOPI) ,1998,1559900000.0,WY
56000,  Subsidies ,1998,-43000000.0,WY
91000,Current-dollar GDP ,1998,514383900000.0,
91000,Compensation ,1998,296704200000.0,
91000,Gross operating surplus ,1998,185022800000.0,
91000,  Taxes on production and imports (TOPI) ,1998,34203300000.000004,
91000,  Subsidies ,1998,-1546500000.0,
92000,Current-dollar GDP ,1998,1701015600000.0,
92000,Compensation ,1998,966315600000.0,
92000,Gross operating surplus ,1998,620540700000.0,
92000,  Taxes on production and imports (TOPI) ,1998,121602200000.0,
92000,  Subsidies ,1998,-7442900000.0,
93000,Current-dollar GDP ,1998,1457862400000.0,
93000,Compensation ,1998,853164300000.0,
93000,Gross operating surplus ,1998,511859600000.0,
93000,  Taxes on production and imports (TOPI) ,1998,98117200000.0,
93000,  Subsidies ,1998,-5278700000.0,
94000,Current-dollar GDP ,1998,588281100000.0,
94000,Compensation ,1998,337589800000.0,
94000,Gross operating surplus ,1998,215150200000.0,
94000,  Taxes on production and imports (TOPI) ,1998,41368800000.0,
94000,  Subsidies ,1998,-5827700000.0,
95000,Current-dollar GDP ,1998,1946755100000.0,
95000,Compensation ,1998,1088020200000.0,
95000,Gross operating surplus ,1998,718325700000.0,
95000,  Taxes on production and imports (TOPI) ,1998,146090800000.0,
95000,  Subsidies ,1998,-5681500000.0,
96000,Current-dollar GDP ,1998,920300800000.0,
96000,Compensation ,1998,496930600000.0,
96000,Gross operating surplus ,1998,355079500000.0,
96000,  Taxes on production and imports (TOPI) ,1998,71335200000.0,
96000,  Subsidies ,1998,-3044600000.0,
97000,Current-dollar GDP ,1998,278955200000.0,
97000,Compensation ,1998,154489700000.0,
97000,Gross operating surplus ,1998,106985700000.0,
97000,  Taxes on production and imports (TOPI) ,1998,18876900000.0,
97000,  Subsidies ,1998,-1397200000.0,
98000,Current-dollar GDP ,1998,1589372900000.0,
98000,Compensation ,1998,870772500000.0,
98000,Gross operating surplus ,1998,616872800000.0,
98000,  Taxes on production and imports (TOPI) ,1998,107876600000.0,
98000,  Subsidies ,1998,-6149100000.0,
0,Current-dollar GDP ,1999,9631172000000.0,
0,Compensation ,1999,5409937000000.0,
0,Gross operating surplus ,1999,3592863000000.0,
0,  Taxes on production and imports (TOPI) ,1999,673585000000.0,
0,  Subsidies ,1999,-45209000000.0,
1000,Current-dollar GDP ,1999,115680100000.0,AL
1000,Compensation ,1999,67225100000.00001,AL
1000,Gross operating surplus ,1999,41513700000.0,AL
1000,  Taxes on production and imports (TOPI) ,1999,7329600000.0,AL
1000,  Subsidies ,1999,-388400000.0,AL
2000,Current-dollar GDP ,1999,24744300000.0,AK
2000,Compensation ,1999,13127500000.0,AK
2000,Gross operating surplus ,1999,9690100000.0,AK
2000,  Taxes on production and imports (TOPI) ,1999,1983100000.0,AK
2000,  Subsidies ,1999,-56400000.0,AK
4000,Current-dollar GDP ,1999,155755800000.0,AZ
4000,Compensation ,1999,82849800000.0,AZ
4000,Gross operating surplus ,1999,62895400000.0,AZ
4000,  Taxes on production and imports (TOPI) ,1999,10425200000.0,AZ
4000,  Subsidies ,1999,-414700000.0,AZ
5000,Current-dollar GDP ,1999,66811300000.0,AR
5000,Compensation ,1999,36741000000.0,AR
5000,Gross operating surplus ,1999,25718400000.0,AR
5000,  Taxes on production and imports (TOPI) ,1999,5185900000.0,AR
5000,  Subsidies ,1999,-833900000.0,AR
6000,Current-dollar GDP ,1999,1241899700000.0,CA
6000,Compensation ,1999,681068500000.0,CA
6000,Gross operating surplus ,1999,487837800000.0,CA
6000,  Taxes on production and imports (TOPI) ,1999,78034500000.0,CA
6000,  Subsidies ,1999,-5041000000.0,CA
8000,Current-dollar GDP ,1999,163763300000.0,CO
8000,Compensation ,1999,91784800000.0,CO
8000,Gross operating surplus ,1999,62638800000.0,CO
8000,  Taxes on production and imports (TOPI) ,1999,10085900000.0,CO
8000,  Subsidies ,1999,-746300000.0,CO
9000,Current-dollar GDP ,1999,152287500000.0,CT
9000,Compensation ,1999,87404900000.0,CT
9000,Gross operating surplus ,1999,53755300000.0,CT
9000,  Taxes on production and imports (TOPI) ,1999,11521000000.0,CT
9000,  Subsidies ,1999,-393800000.0,CT
10000,Current-dollar GDP ,1999,40345100000.0,DE
10000,Compensation ,1999,17926400000.0,DE
10000,Gross operating surplus ,1999,20725100000.0,DE
10000,  Taxes on production and imports (TOPI) ,1999,1800500000.0,DE
10000,  Subsidies ,1999,-107000000.0,DE
11000,Current-dollar GDP ,1999,58819200000.0,DC
11000,Compensation ,1999,41056300000.0,DC
11000,Gross operating surplus ,1999,16243400000.0,DC
11000,  Taxes on production and imports (TOPI) ,1999,1934300000.0,DC
11000,  Subsidies ,1999,-414800000.0,DC
12000,Current-dollar GDP ,1999,458058900000.0,FL
12000,Compensation ,1999,255858300000.0,FL
12000,Gross operating surplus ,1999,159175900000.0,FL
12000,  Taxes on production and imports (TOPI) ,1999,44304400000.0,FL
12000,  Subsidies ,1999,-1279800000.0,FL
13000,Current-dollar GDP ,1999,289187900000.0,GA
13000,Compensation ,1999,156224600000.0,GA
13000,Gross operating surplus ,1999,115229700000.0,GA
13000,  Taxes on production and imports (TOPI) ,1999,18645500000.0,GA
13000,  Subsidies ,1999,-912000000.0,GA
15000,Current-dollar GDP ,1999,38990600000.0,HI
15000,Compensation ,1999,22223300000.0,HI
15000,Gross operating surplus ,1999,13574300000.0,HI
15000,  Taxes on production and imports (TOPI) ,1999,3344300000.0,HI
15000,  Subsidies ,1999,-151200000.0,HI
16000,Current-dollar GDP ,1999,34239900000.0,ID
16000,Compensation ,1999,18500300000.0,ID
16000,Gross operating surplus ,1999,13679400000.0,ID
16000,  Taxes on production and imports (TOPI) ,1999,2306300000.0,ID
16000,  Subsidies ,1999,-246100000.0,ID
17000,Current-dollar GDP ,1999,460331100000.0,IL
17000,Compensation ,1999,268468900000.00003,IL
17000,Gross operating surplus ,1999,162498500000.0,IL
17000,  Taxes on production and imports (TOPI) ,1999,32418900000.0,IL
17000,  Subsidies ,1999,-3055300000.0,IL
18000,Current-dollar GDP ,1999,193147300000.0,IN
18000,Compensation ,1999,111590400000.0,IN
18000,Gross operating surplus ,1999,70630200000.0,IN
18000,  Taxes on production and imports (TOPI) ,1999,11993800000.0,IN
18000,  Subsidies ,1999,-1067099999.9999999,IN
19000,Current-dollar GDP ,1999,87782400000.0,IA
19000,Compensation ,1999,48851500000.0,IA
19000,Gross operating surplus ,1999,34728200000.0,IA
19000,  Taxes on production and imports (TOPI) ,1999,6152200000.0,IA
19000,  Subsidies ,1999,-1949500000.0,IA
20000,Current-dollar GDP ,1999,81883800000.0,KS
20000,Compensation ,1999,48195000000.0,KS
20000,Gross operating surplus ,1999,29103200000.0,KS
20000,  Taxes on production and imports (TOPI) ,1999,5956800000.0,KS
20000,  Subsidies ,1999,-1371200000.0,KS
21000,Current-dollar GDP ,1999,115106800000.0,KY
21000,Compensation ,1999,62758300000.0,KY
21000,Gross operating surplus ,1999,44408100000.0,KY
21000,  Taxes on production and imports (TOPI) ,1999,8327600000.0,KY
21000,  Subsidies ,1999,-387200000.0,KY
22000,Current-dollar GDP ,1999,125807300000.0,LA
22000,Compensation ,1999,65595600000.00001,LA
22000,Gross operating surplus ,1999,50997300000.0,LA
22000,  Taxes on production and imports (TOPI) ,1999,9834400000.0,LA
22000,  Subsidies ,1999,-620000000.0,LA
23000,Current-dollar GDP ,1999,34413200000.0,ME
23000,Compensation ,1999,20064500000.0,ME
23000,Gross operating surplus ,1999,11289400000.0,ME
23000,  Taxes on production and imports (TOPI) ,1999,3140300000.0,ME
23000,  Subsidies ,1999,-81000000.0,ME
24000,Current-dollar GDP ,1999,180261600000.0,MD
24000,Compensation ,1999,105866000000.0,MD
24000,Gross operating surplus ,1999,63910700000.0,MD
24000,  Taxes on production and imports (TOPI) ,1999,11101800000.0,MD
24000,  Subsidies ,1999,-616900000.0,MD
25000,Current-dollar GDP ,1999,264644400000.00003,MA
25000,Compensation ,1999,158570800000.0,MA
25000,Gross operating surplus ,1999,93358900000.0,MA
25000,  Taxes on production and imports (TOPI) ,1999,13650800000.0,MA
25000,  Subsidies ,1999,-936200000.0,MA
26000,Current-dollar GDP ,1999,338312400000.0,MI
26000,Compensation ,1999,202369200000.0,MI
26000,Gross operating surplus ,1999,115645000000.0,MI
26000,  Taxes on production and imports (TOPI) ,1999,21303100000.0,MI
26000,  Subsidies ,1999,-1004900000.0,MI
27000,Current-dollar GDP ,1999,175759300000.0,MN
27000,Compensation ,1999,106760400000.0,MN
27000,Gross operating surplus ,1999,58893000000.0,MN
27000,  Taxes on production and imports (TOPI) ,1999,11761900000.0,MN
27000,  Subsidies ,1999,-1655900000.0,MN
28000,Current-dollar GDP ,1999,63879000000.0,MS
28000,Compensation ,1999,36548900000.0,MS
28000,Gross operating surplus ,1999,22309600000.0,MS
28000,  Taxes on production and imports (TOPI) ,1999,5517700000.0,MS
28000,  Subsidies ,1999,-497100000.0,MS
29000,Current-dollar GDP ,1999,177738000000.0,MO
29000,Compensation ,1999,102376000000.0,MO
29000,Gross operating surplus ,1999,64759100000.0,MO
29000,  Taxes on production and imports (TOPI) ,1999,11587400000.0,MO
29000,  Subsidies ,1999,-984500000.0,MO
30000,Current-dollar GDP ,1999,20812200000.0,MT
30000,Compensation ,1999,11454900000.0,MT
30000,Gross operating surplus ,1999,8249500000.0,MT
30000,  Taxes on production and imports (TOPI) ,1999,1593800000.0,MT
30000,  Subsidies ,1999,-486000000.0,MT
31000,Current-dollar GDP ,1999,53685200000.0,NE
31000,Compensation ,1999,30863100000.0,NE
31000,Gross operating surplus ,1999,20462700000.0,NE
31000,  Taxes on production and imports (TOPI) ,1999,3700300000.0,NE
31000,  Subsidies ,1999,-1340800000.0,NE
32000,Current-dollar GDP ,1999,71595900000.0,NV
32000,Compensation ,1999,39629900000.0,NV
32000,Gross operating surplus ,1999,26310400000.0,NV
32000,  Taxes on production and imports (TOPI) ,1999,5820000000.0,NV
32000,  Subsidies ,1999,-164300000.0,NV
33000,Current-dollar GDP ,1999,41955200000.0,NH
33000,Compensation ,1999,23462700000.0,NH
33000,Gross operating surplus ,1999,15500600000.0,NH
33000,  Taxes on production and imports (TOPI) ,1999,3076500000.0,NH
33000,  Subsidies ,1999,-84600000.0,NH
34000,Current-dollar GDP ,1999,336064900000.0,NJ
34000,Compensation ,1999,191651100000.0,NJ
34000,Gross operating surplus ,1999,116530600000.0,NJ
34000,  Taxes on production and imports (TOPI) ,1999,28987400000.0,NJ
34000,  Subsidies ,1999,-1104200000.0,NJ
35000,Current-dollar GDP ,1999,53017300000.0,NM
35000,Compensation ,1999,25051500000.0,NM
35000,Gross operating surplus ,1999,24291900000.0,NM
35000,  Taxes on production and imports (TOPI) ,1999,3855800000.0,NM
35000,  Subsidies ,1999,-181900000.0,NM
36000,Current-dollar GDP ,1999,795230000000.0,NY
36000,Compensation ,1999,437850000000.0,NY
36000,Gross operating surplus ,1999,305524500000.0,NY
36000,  Taxes on production and imports (TOPI) ,1999,55811900000.0,NY
36000,  Subsidies ,1999,-3956400000.0,NY
37000,Current-dollar GDP ,1999,265375700000.0,NC
37000,Compensation ,1999,145573100000.0,NC
37000,Gross operating surplus ,1999,104006000000.0,NC
37000,  Taxes on production and imports (TOPI) ,1999,16554000000.0,NC
37000,  Subsidies ,1999,-757300000.0,NC
38000,Current-dollar GDP ,1999,17067200000.0,ND
38000,Compensation ,1999,9656900000.0,ND
38000,Gross operating surplus ,1999,6829700000.0,ND
38000,  Taxes on production and imports (TOPI) ,1999,1528000000.0,ND
38000,  Subsidies ,1999,-947300000.0,ND
39000,Current-dollar GDP ,1999,376465200000.0,OH
39000,Compensation ,1999,218259000000.0,OH
39000,Gross operating surplus ,1999,135445799999.99998,OH
39000,  Taxes on production and imports (TOPI) ,1999,24106500000.0,OH
39000,  Subsidies ,1999,-1346100000.0,OH
40000,Current-dollar GDP ,1999,84223900000.0,OK
40000,Compensation ,1999,48396900000.0,OK
40000,Gross operating surplus ,1999,30636000000.0,OK
40000,  Taxes on production and imports (TOPI) ,1999,5796500000.0,OK
40000,  Subsidies ,1999,-605500000.0,OK
41000,Current-dollar GDP ,1999,107621500000.0,OR
41000,Compensation ,1999,62968600000.0,OR
41000,Gross operating surplus ,1999,40000500000.0,OR
41000,  Taxes on production and imports (TOPI) ,1999,5099500000.0,OR
41000,  Subsidies ,1999,-447200000.0,OR
42000,Current-dollar GDP ,1999,390916800000.0,PA
42000,Compensation ,1999,227873500000.0,PA
42000,Gross operating surplus ,1999,137857900000.0,PA
42000,  Taxes on production and imports (TOPI) ,1999,26396400000.0,PA
42000,  Subsidies ,1999,-1211000000.0,PA
44000,Current-dollar GDP ,1999,32267200000.0,RI
44000,Compensation ,1999,18428800000.0,RI
44000,Gross operating surplus ,1999,11355700000.0,RI
44000,  Taxes on production and imports (TOPI) ,1999,2581200000.0,RI
44000,  Subsidies ,1999,-98400000.0,RI
45000,Current-dollar GDP ,1999,110241700000.0,SC
45000,Compensation ,1999,63373000000.0,SC
45000,Gross operating surplus ,1999,39301900000.0,SC
45000,  Taxes on production and imports (TOPI) ,1999,7887600000.0,SC
45000,  Subsidies ,1999,-320800000.0,SC
46000,Current-dollar GDP ,1999,21078700000.0,SD
46000,Compensation ,1999,11029200000.0,SD
46000,Gross operating surplus ,1999,8995000000.0,SD
46000,  Taxes on production and imports (TOPI) ,1999,1803800000.0,SD
46000,  Subsidies ,1999,-749300000.0,SD
47000,Current-dollar GDP ,1999,176281900000.0,TN
47000,Compensation ,1999,97527600000.0,TN
47000,Gross operating surplus ,1999,66809700000.0,TN
47000,  Taxes on production and imports (TOPI) ,1999,12456300000.0,TN
47000,  Subsidies ,1999,-511600000.0,TN
48000,Current-dollar GDP ,1999,679870300000.0,TX
48000,Compensation ,1999,371887300000.0,TX
48000,Gross operating surplus ,1999,253513200000.0,TX
48000,  Taxes on production and imports (TOPI) ,1999,57483800000.0,TX
48000,  Subsidies ,1999,-3014000000.0,TX
49000,Current-dollar GDP ,1999,66019300000.0,UT
49000,Compensation ,1999,37278700000.0,UT
49000,Gross operating surplus ,1999,24521900000.0,UT
49000,  Taxes on production and imports (TOPI) ,1999,4389600000.0,UT
49000,  Subsidies ,1999,-170900000.0,UT
50000,Current-dollar GDP ,1999,17176900000.000002,VT
50000,Compensation ,1999,10113600000.0,VT
50000,Gross operating surplus ,1999,5605600000.0,VT
50000,  Taxes on production and imports (TOPI) ,1999,1507300000.0,VT
50000,  Subsidies ,1999,-49600000.0,VT
51000,Current-dollar GDP ,1999,249801100000.0,VA
51000,Compensation ,1999,145642100000.0,VA
51000,Gross operating surplus ,1999,89269700000.0,VA
51000,  Taxes on production and imports (TOPI) ,1999,15524400000.0,VA
51000,  Subsidies ,1999,-635100000.0,VA
53000,Current-dollar GDP ,1999,229797900000.0,WA
53000,Compensation ,1999,125679100000.0,WA
53000,Gross operating surplus ,1999,85342400000.0,WA
53000,  Taxes on production and imports (TOPI) ,1999,19649200000.0,WA
53000,  Subsidies ,1999,-872800000.0,WA
54000,Current-dollar GDP ,1999,41714300000.0,WV
54000,Compensation ,1999,23381100000.0,WV
54000,Gross operating surplus ,1999,14934600000.0,WV
54000,  Taxes on production and imports (TOPI) ,1999,3480000000.0,WV
54000,  Subsidies ,1999,-81400000.0,WV
55000,Current-dollar GDP ,1999,172224100000.0,WI
55000,Compensation ,1999,103288000000.0,WI
55000,Gross operating surplus ,1999,56541800000.0,WI
55000,  Taxes on production and imports (TOPI) ,1999,13197500000.0,WI
55000,  Subsidies ,1999,-803300000.0,WI
56000,Current-dollar GDP ,1999,15679700000.0,WY
56000,Compensation ,1999,7775700000.0,WY
56000,Gross operating surplus ,1999,6312000000.0,WY
56000,  Taxes on production and imports (TOPI) ,1999,1648700000.0,WY
56000,  Subsidies ,1999,-56700000.0,WY
91000,Current-dollar GDP ,1999,542744500000.0,
91000,Compensation ,1999,318045400000.0,
91000,Gross operating surplus ,1999,190865600000.0,
91000,  Taxes on production and imports (TOPI) ,1999,35477000000.0,
91000,  Subsidies ,1999,-1643600000.0,
92000,Current-dollar GDP ,1999,1801637500000.0,
92000,Compensation ,1999,1022223300000.0,
92000,Gross operating surplus ,1999,660792100000.0,
92000,  Taxes on production and imports (TOPI) ,1999,126032400000.0,
92000,  Subsidies ,1999,-7410300000.0,
93000,Current-dollar GDP ,1999,1540479900000.0,
93000,Compensation ,1999,903975500000.0,
93000,Gross operating surplus ,1999,540761400000.0,
93000,  Taxes on production and imports (TOPI) ,1999,103019700000.0,
93000,  Subsidies ,1999,-7276700000.0,
94000,Current-dollar GDP ,1999,614994500000.0,
94000,Compensation ,1999,357732000000.0,
94000,Gross operating surplus ,1999,223770900000.0,
94000,  Taxes on production and imports (TOPI) ,1999,42490300000.0,
94000,  Subsidies ,1999,-8998700000.0,
95000,Current-dollar GDP ,1999,2077946000000.0,
95000,Compensation ,1999,1156448800000.0,
95000,Gross operating surplus ,1999,773674400000.0,
95000,  Taxes on production and imports (TOPI) ,1999,155047300000.0,
95000,  Subsidies ,1999,-7224600000.0,
96000,Current-dollar GDP ,1999,972867200000.0,
96000,Compensation ,1999,528185600000.0,
96000,Gross operating surplus ,1999,371336500000.0,
96000,  Taxes on production and imports (TOPI) ,1999,77561300000.0,
96000,  Subsidies ,1999,-4216200000.0,
97000,Current-dollar GDP ,1999,300514400000.0,
