year,state,pce_clothing_footwear_and_related_services,pce_communication,pce_education,pce_financial_services_and_insurance,pce_food_and_beverages_purchased_for_off-premises_consumption,pce_food_services_and_accommodations,pce_furnishings_household_equipment_and_routine_household_maintenance,pce_health,pce_housing_utilities_and_fuels,pce_other_goods_and_services,pce_total,pce_recreation,pce_transportation
2015,ID,1402100000.0,795300000.0,976500000.0,3913100000.0,4756900000.0,3275100000.0,2226200000.0,11037400000.0,9634100000.0,2633000000.0,51075700000.0,4685700000.0,5539300000.0
2015,IL,16970599999.999998,11611200000.0,14272900000.0,41048400000.0,33611800000.000004,33035900000.0,19306400000.0,100493700000.0,86826400000.0,34909400000.0,504573400000.0,42985500000.0,48682700000.0
2015,IN,6471900000.0,3338200000.0,4768900000.0,13718300000.0,18160000000.0,14659300000.0,9480100000.0,54237600000.0,39262500000.0,12910300000.0,222911700000.0,17091300000.0,22613900000.0
2015,KS,2838900000.0,3656700000.0,2291400000.0,7979500000.0,8702900000.0,6097900000.0,4205899999.9999995,21828600000.0,17145900000.000002,5735100000.0,101825900000.0,8113500000.0,10302900000.0
2015,KY,3920400000.0,2408400000.0,2995100000.0,9649100000.0,13297600000.0,9243900000.0,5563200000.0,34785800000.0,24064900000.0,8526799999.999999,143345300000.0,10540600000.0,13921500000.0
2015,LA,5094800000.0,2495600000.0,2866600000.0,11453200000.0,12969700000.0,12215800000.0,6971900000.0,36821300000.0,26630000000.0,9875500000.0,157340300000.0,10834000000.0,17242400000.0
2015,MA,9636500000.0,6746400000.0,8301700000.000001,30326600000.0,23041400000.0,21671400000.0,12065400000.0,71182900000.0,55210400000.0,21335300000.0,327178800000.0,29059300000.0,28050100000.0
2015,MD,7742400000.0,5239200000.0,6422000000.0,17498800000.0,16423400000.000002,15922800000.0,9788300000.0,51688600000.0,50021000000.0,17234600000.0,248999300000.0,20685900000.0,21691400000.0
2015,ME,1351800000.0,627600000.0,1152300000.0,3323400000.0,4493100000.0,3509600000.0,2052600000.0,12032400000.0,9871400000.0,3340400000.0,53337500000.0,4349200000.0,5243400000.0
2015,MI,10193900000.0,6331500000.0,8437400000.0,37584500000.0,27613700000.0,21318500000.0,13751300000.0,78465000000.0,65155600000.0,21268600000.0,367102300000.0,27238600000.0,31385800000.0
2015,MN,6583200000.0,4058600000.0,5225200000.0,19158100000.0,15122100000.0,13013900000.0,8196000000.0,47693900000.0,39253800000.0,14194100000.0,224669900000.0,20872300000.0,21481700000.0
2015,MO,6089500000.0,5605600000.0,4543900000.0,17165400000.000002,15938000000.0,13907200000.0,8222299999.999999,48795700000.0,37088200000.0,13614500000.0,220991600000.0,18837500000.0,23894900000.0
2015,MS,2917400000.0,1511400000.0,1799500000.0,5142700000.0,7889200000.0,5766800000.0,3526300000.0,22264200000.0,15738000000.0,4426400000.0,87674000000.0,5607200000.0,9235800000.0
2015,MT,974600000.0,728700000.0,596600000.0,2610100000.0,3426000000.0,2660000000.0,1675200000.0,8143900000.0,6443900000.0,2205800000.0,38950700000.0,3688400000.0,4537900000.0
2015,NC,10695800000.0,7433800000.0,6923000000.0,25650700000.0,27532600000.0,23076700000.0,15583100000.0,72206600000.0,63042900000.0,22969200000.0,337936400000.0,29313000000.0,32946100000.0
2015,ND,1084200000.0,539200000.0,504900000.0,2745000000.0,2284800000.0,2256800000.0,1543200000.0,7412500000.0,5408700000.0,1805500000.0,33195699999.999996,2799000000.0,3553200000.0
2015,NE,1906100000.0,1012800000.0,1479600000.0,6611000000.0,5258400000.0,4139500000.0,2583500000.0,15564200000.0,11575500000.0,3913500000.0,70358700000.0,5145300000.0,8526000000.0
2015,NH,1881800000.0,1267800000.0,1888700000.0,5683300000.0,4715800000.0,3579800000.0,2492400000.0,13186200000.0,10799100000.0,3233700000.0,61532000000.0,4842400000.0,6006500000.0
2015,NJ,14604500000.0,9065900000.0,12597500000.0,32540300000.0,28187500000.0,22064300000.0,16316000000.0,80764700000.0,75486400000.0,26112900000.0,401477900000.0,33142400000.0,33262699999.999996
2015,NM,1814700000.0,1368800000.0,1297900000.0,4876500000.0,5860400000.0,5208300000.0,2636600000.0,14749900000.0,12255900000.0,4014100000.0,67605300000.0,4690400000.0,7610900000.0
2015,NV,3527300000.0,1595200000.0,1820100000.0,8647000000.0,8679500000.0,7658600000.0,4191600000.0000005,18805900000.0,19341500000.0,6884200000.0,102663700000.0,8825300000.0,10082700000.0
2015,NY,29875700000.0,19310100000.0,18458300000.0,78141800000.0,54709100000.0,60650100000.0,31419900000.0,187729200000.0,154597800000.0,65144100000.0,859339400000.0,64368300000.0,64469300000.0
2015,OH,11730900000.0,7417800000.0,9296200000.0,27489200000.0,33735000000.0,25797500000.0,16718200000.0,99475000000.0,69243400000.0,24934500000.0,419361500000.0,35501200000.0,38412500000.0
2015,OK,4228300000.0,2693000000.0,2411200000.0,8310600000.0,8675500000.0,9138000000.0,5338600000.0,28213400000.0,21852900000.0,7461800000.0,124016600000.0,9363500000.0,15177300000.0
2015,OR,4546600000.0,1977700000.0,2733400000.0,9436000000.0,13277700000.0,10601400000.0,6428200000.0,30200600000.0,27756900000.0,9212800000.0,146766300000.0,13439700000.0,13709600000.0
2015,PA,14621900000.0,10195800000.0,13529000000.0,40373500000.0,36451800000.0,29449900000.0,19171000000.0,116740400000.0,90114600000.0,37302600000.0,520049500000.0,41646500000.0,45689200000.0
2015,RI,1079000000.0,779600000.0,1088700000.0,3076600000.0,3154100000.0,3137500000.0,1534400000.0,9183900000.0,7607900000.0,2681100000.0,41710400000.0,3209600000.0,3864100000.0
2015,SC,5475100000.0,3403100000.0,3729500000.0,10605400000.0,14069600000.0,12313700000.0,7124300000.0,34479600000.0,32027100000.0,9435800000.0,165037100000.0,12834700000.0,16739000000.0
2015,SD,873000000.0,632700000.0,520799999.99999994,2240900000.0,2346600000.0,2120699999.9999998,1320800000.0,8037400000.0,5145600000.0,1745400000.0,31621400000.0,2602100000.0,2761400000.0
2015,TN,7019300000.0,3879400000.0,4927700000.0,15826500000.0,16695300000.0,15475700000.0,10368100000.0,50485100000.0,39403900000.0,13410300000.0,219893400000.0,17042400000.000002,21910200000.0
2015,TX,34391900000.0,27922800000.0,20503400000.0,79365900000.0,75734900000.0,71097000000.0,44105900000.0,194016900000.0,173736900000.0,60201300000.0,985928100000.0,86852500000.0,108332400000.0
2015,UT,2975800000.0,1963000000.0,1672800000.0,6954200000.0,7575200000.0,6467200000.0,4552200000.0,18060400000.0,17292100000.0,5397700000.0,94726600000.0,10412200000.0,10617000000.0
2015,VA,10421200000.0,8346000000.0,8257900000.0,22773400000.0,24152800000.0,22478100000.0,14348300000.0,62342800000.0,64718100000.0,24978400000.0,330496500000.0,32662800000.0,30760000000.0
2015,VT,576500000.0,352400000.0,701600000.0,1765300000.0,2347500000.0,1862600000.0,992700000.0,5966700000.0,5247000000.0,1581000000.0,27664400000.0,2149400000.0,2598800000.0
2015,WA,7772400000.0,8948000000.0,5326700000.0,21797800000.0,23042800000.0,18386400000.0,11409100000.0,58434900000.0,53902500000.0,19140700000.0,291410700000.0,28563500000.0,27747500000.0
2015,WI,5656500000.0,3014500000.0,4293399999.9999995,15572800000.0,15735900000.0,12745200000.0,8253900000.0,49731100000.0,37247100000.0,12322400000.0,211770900000.0,17840200000.0,20638500000.0
2015,WV,1559600000.0,902900000.0,931300000.0,3876000000.0,5016500000.0,3879400000.0,2177000000.0,16342500000.0,10034300000.0,3654700000.0,60923000000.0,3815800000.0,5834200000.0
2015,WY,781200000.0,465800000.0,402600000.0,2896800000.0,1858900000.0,1517100000.0,822900000.0,4487400000.0,4063100000.0,1157700000.0,23022700000.0,1663900000.0,2624300000.0
2016,AK,710400000.0,712400000.0,641300000.0,2101300000.0000002,2721700000.0,2549800000.0,1211900000.0,8140200000.0,5765200000.0,1923400000.0,34218199999.999996,3366500000.0,2984700000.0
2016,AL,5045700000.0,2770900000.0,3336400000.0,10506800000.0,12741100000.0,10455700000.0,6718400000.0,37012700000.0,28008900000.0,9892900000.0,157119900000.0,11884400000.0,15488500000.0
2016,AR,3144700000.0,1665800000.0,1819500000.0,8416600000.0,7445500000.0,5606400000.0,4119000000.0,21414500000.0,16283200000.0,5038700000.0,94391200000.0,6923700000.0,9603300000.0
2016,AZ,7485800000.0,4929600000.0,5092900000.0,15295200000.0,19046500000.0,18671100000.0,11047900000.0,49024100000.0,47402300000.0,17570300000.0,244414700000.0,21330700000.0,25282000000.0
2016,CA,55324600000.0,33931800000.000004,38567500000.0,130675600000.0,116078500000.0,123626900000.0,62405600000.0,323527100000.0,312390200000.0,105693700000.0,1651249000000.0,155852400000.0,145356900000.0
2016,CO,6769300000.0,5135700000.0,4861700000.0,16451700000.0,18325600000.0,18223700000.0,10233600000.0,43476200000.0,46454100000.0,15019300000.0,233473100000.0,24461800000.0,21554800000.0
2016,CT,4807500000.0,3345600000.0,5306400000.0,17569200000.0,11809700000.0,9943400000.0,7185100000.0,35238500000.0,29236200000.0,11487900000.0,169905300000.0,14374800000.0,13966800000.0
2016,DC,1510300000.0,785900000.0,762500000.0,3011200000.0,3479900000.0,3454300000.0,1586500000.0,8494100000.0,6698600000.0,6435500000.0,43139600000.0,2736800000.0,3444500000.0
2016,DE,1298600000.0,589000000.0,1125600000.0,2860200000.0,2884900000.0,2804500000.0,1769300000.0,9482500000.0,7227900000.0,2935400000.0,40559000000.0,3143600000.0,3617300000.0
2016,FL,22033700000.0,17319300000.0,12532700000.0,80352500000.0,63644800000.0,66012700000.0,39959400000.0,163467000000.0,166923100000.0,57542900000.0,836468900000.0,74493900000.0,72305900000.0
2016,GA,12022100000.0,8358500000.0,7656200000.0,26498600000.0,29619400000.0,25798500000.0,15595900000.0,75236400000.0,64364400000.0,22383600000.0,361907900000.0,32454900000.0,38911300000.0
2016,HI,1981900000.0,1249300000.0,1231100000.0,4101600000.0000005,5099400000.0,4377700000.0,2133199999.9999998,11234900000.0,12571200000.0,3644400000.0,58783700000.0,4461600000.0,4424000000.0
2016,IA,2985100000.0,1740600000.0,2131900000.0,7372100000.0,8879000000.0,6750400000.0,4111000000.0,24523200000.0,19305400000.0,6902400000.0,111435600000.0,9490600000.0,12823600000.0
2016,ID,1465900000.0,860100000.0,1023200000.0,4156500000.0,4867900000.0,3495400000.0,2341500000.0,11798300000.0,10019100000.0,2743700000.0,53704800000.0,5075300000.0,5612700000.0
2016,IL,17105200000.0,11548000000.0,14611300000.0,41621400000.0,34030500000.0,34509700000.0,19960000000.0,104241500000.0,89087300000.0,35522000000.0,518592300000.0,44568900000.0,48501500000.0
2016,IN,6719200000.0,3359700000.0,4741600000.0,14121500000.0,18826500000.0,15072300000.0,9863400000.0,57272700000.0,39708600000.0,13253500000.0,230341900000.0,17957000000.0,22572000000.0
2016,KS,2890900000.0,3390400000.0,2348500000.0,8314900000.0,8914300000.0,6222700000.0,4385700000.0,22432100000.0,17603200000.0,5864000000.0,103792200000.0,8114300000.0,10143300000.0
2016,KY,4022900000.0,2456200000.0,3037200000.0,10199500000.0,13746500000.0,9569100000.0,5837700000.0,36779700000.0,24695600000.0,8663600000.0,148558200000.0,11056900000.0,13760300000.0
2016,LA,5153200000.0,2550700000.0,3046300000.0,11892100000.0,13158900000.0,12352000000.0,7125300000.0,38313300000.0,27310200000.0,10010400000.0,160575500000.0,10918200000.0,16644500000.0
2016,MA,9891100000.0,6969000000.0,8681100000.0,30157900000.0,23632200000.0,22821300000.0,12508000000.0,73935500000.0,57023000000.0,22087500000.0,337983000000.0,30484200000.0,28336300000.0
2016,MD,7646900000.0,5469700000.0,6694400000.0,17631300000.0,16539700000.0,16782300000.0,9906700000.0,53666100000.0,51045600000.0,17322800000.0,255458300000.0,21683600000.0,21633100000.0
2016,ME,1359800000.0,663100000.0,1197200000.0,3343100000.0,4591700000.0,3696100000.0,2144900000.0,12591900000.0,9942200000.0,3429000000.0,54847800000.0,4585900000.0,5184600000.0
2016,MI,10398400000.0,6463600000.0,8558700000.000001,38681000000.0,28701000000.0,22209700000.0,14436700000.0,81500000000.0,67498300000.0,21865400000.0,380298500000.0,28736300000.0,31711900000.0
2016,MN,6686600000.0,4108100000.0000005,5507000000.0,19837600000.0,15228300000.0,13446700000.0,8315400000.0,49867900000.0,40534300000.0,14611500000.0,231656700000.0,21655600000.0,21312000000.0
2016,MO,6191500000.0,5728200000.0,4655700000.0,17518800000.0,16283100000.0,14332600000.0,8562600000.0,50948800000.0,37260900000.0,13879100000.0,226589200000.0,19460300000.0,23861100000.0
2016,MS,3018500000.0,1542600000.0,1822300000.0,5237300000.0,7972800000.0,5953600000.0,3664400000.0,22895100000.0,15979400000.0,4520000000.0,89429600000.0,5837800000.0,8995200000.0
2016,MT,987600000.0,727100000.0,607400000.0,2662600000.0,3449700000.0,2750200000.0,1709400000.0,8541400000.0,6615300000.0,2234100000.0,39938100000.0,3851300000.0,4429500000.0
2016,NC,11044200000.0,7855200000.0,7191400000.0,26032500000.0,28087600000.0,24274200000.0,16366700000.0,76111500000.0,64255700000.0,24009400000.0,350566600000.0,30897300000.0,33414900000.0
2016,ND,1052200000.0,548500000.0,527799999.99999994,2751100000.0,2284200000.0,2134300000.0000002,1475800000.0,7769300000.0,5415100000.0,1768500000.0,32848800000.000004,2712000000.0,3024200000.0
2016,NE,1949700000.0,1099000000.0,1534000000.0,6688800000.0,5420300000.0,4350200000.0,2688600000.0,16491400000.000002,11837600000.0,4030100000.0,72773200000.0,5421400000.0,8429500000.0
2016,NH,1905500000.0,1343200000.0,1975300000.0,5824600000.0,4863000000.0,3716800000.0,2593500000.0,13719400000.0,11033400000.0,3372500000.0,63683900000.0,5074100000.0,5931200000.0
2016,NJ,14749100000.0,9260500000.0,12925500000.0,32403700000.0,28315600000.0,23082300000.0,16791000000.0,84835900000.0,77699900000.0,26553600000.0,412421000000.0,33851500000.0,32650100000.0
2016,NM,1864800000.0,1379300000.0,1392900000.0,5099400000.0,5957000000.0,5396100000.0,2710400000.0,15317500000.0,12489200000.0,4087100000.0,69085300000.0,4816400000.0,7287700000.0
2016,NV,3530300000.0,1642400000.0,1938900000.0,8896500000.0,8920000000.0,8080500000.0,4467300000.0,19741400000.0,19891400000.0,7318700000.0,106878100000.0,9423800000.0,10196600000.0
2016,NY,30206300000.0,20367300000.0,19061100000.0,78329300000.0,55543900000.0,63976200000.0,32078900000.0,197511400000.0,158014500000.0,66990399999.99999,887610600000.0,66882399999.99999,64206200000.0
2016,OH,11997900000.0,7663800000.0,9513500000.0,28452400000.0,34583800000.0,26377200000.0,17222200000.0,103454800000.0,71305600000.0,25401500000.0,431492200000.0,37423600000.0,37270600000.0
2016,OK,4357400000.0,2762300000.0,2500900000.0,8357900000.0,8767200000.0,9349700000.0,5433100000.0,29289600000.0,22346800000.0,7481000000.0,126280400000.0,9530300000.0,14634300000.0
2016,OR,4603000000.0,1945900000.0,2926300000.0,9810800000.0,13291300000.0,11107400000.0,6721500000.0,31967200000.0,29305200000.0,9607000000.0,153768800000.0,14375500000.0,14161000000.0
2016,PA,14922800000.0,10506400000.0,13797800000.0,40775300000.0,37154500000.0,30271500000.0,19822400000.0,121423300000.0,89922300000.0,38451600000.0,531332500000.0,42721900000.0,45171400000.0
2016,RI,1085300000.0,780200000.0,1118400000.0,3076700000.0,3260500000.0,3311500000.0,1600500000.0,9496900000.0,7685100000.0,2763000000.0,42732800000.0,3340300000.0,3899500000.0
2016,SC,5641700000.0,3540800000.0,3855700000.0,10893200000.0,14570100000.0,13096000000.0,7540600000.0,35983800000.0,33199800000.000004,9802800000.0,171796100000.0,13613700000.0,16885300000.0
2016,SD,898100000.0,646500000.0,538500000.0,2351700000.0,2394600000.0,2192400000.0,1348100000.0,8624000000.0,5155300000.0,1779300000.0,32806000000.0,2683200000.0,2797800000.0
2016,TN,7231200000.0,3934500000.0,5252700000.0,16508700000.0,16636900000.000002,16534099999.999998,10993100000.0,52845200000.0,40760900000.0,13865500000.0,228519000000.0,17916600000.0,22265900000.0
2016,TX,35253600000.0,29453000000.0,21599400000.0,81877600000.0,77414600000.0,74288400000.0,46157100000.0,204799100000.0,180595500000.0,61982100000.0,1024102900000.0,91741700000.0,106890000000.0
2016,UT,3073500000.0,2091300000.0000002,1753700000.0,7313900000.0,7893800000.0,6829200000.0,4884500000.0,19192200000.0,18080700000.0,5703200000.0,100033900000.0,11580000000.0,10855900000.0
2016,VA,10552100000.0,8567799999.999999,8660900000.0,23342200000.0,24907400000.0,23242000000.0,14651000000.0,65518900000.0,65692800000.0,25482200000.0,340009900000.0,33469199999.999996,30647800000.0
2016,VT,578800000.0,340000000.0,715800000.0,1741500000.0,2331400000.0,1896800000.0,1027000000.0,6169200000.0,5277900000.0,1595700000.0,28080000000.0,2239100000.0,2564600000.0
2016,WA,7919500000.0,9490500000.0,5546200000.0,22213800000.0,23279500000.0,19581300000.0,12095000000.0,61583000000.0,57776900000.0,20206700000.0,306826300000.0,30990000000.0,28790000000.0
2016,WI,5846600000.0,3112700000.0,4386700000.0,15949200000.0,15996600000.0,13204000000.0,8582100000.0,51558000000.0,38186800000.0,12568100000.0,218339800000.0,18934100000.0,20618600000.0
2016,WV,1553500000.0,906400000.0,976900000.0,4007700000.0,5158000000.0,3889900000.0,2215600000.0,17116700000.0,10354000000.0,3652800000.0,62330900000.0,3874900000.0,5586500000.0
2016,WY,776000000.0,476200000.0,413400000.0,2852000000.0,1884200000.0,1538700000.0,820300000.0,4548100000.0,4128899999.9999995,1151200000.0,23082900000.0,1667600000.0,2507900000.0
2017,AK,700200000.0,665500000.0,655600000.0,2283800000.0,2708300000.0,2565000000.0,1233400000.0,8458400000.0,5920100000.0,1928700000.0,35238100000.0,3521300000.0,3081000000.0
2017,AL,5053100000.0,2733600000.0,3401500000.0,11425800000.0,13005900000.0,11025300000.0,6998200000.0,38229700000.0,28713900000.0,10672800000.0,163367800000.0,12267300000.0,16289800000.0
2017,AR,3180500000.0,1618900000.0,1863200000.0,9151300000.0,7596300000.0,5823100000.0,4320700000.0,22560700000.0,16602300000.0,5112500000.0,97935100000.0,7039300000.0,10069900000.0
2017,AZ,7655800000.0,4934500000.0,5245300000.0,16254500000.0,20013100000.0,20274800000.0,11819900000.0,51897400000.0,49192200000.0,18527300000.0,258497800000.0,23202300000.0,27410100000.0
2017,CA,58203800000.0,34046300000.000004,39669700000.0,138924800000.0,119817500000.0,130252600000.0,64994500000.0,341966900000.0,328733700000.0,111038300000.0,1739071600000.0,163684300000.0,155114900000.0
2017,CO,6868100000.0,4919300000.0,4940000000.0,17611600000.0,19274800000.0,19470800000.0,10865900000.0,45347400000.0,48926800000.0,15981000000.0,246598500000.0,26213200000.0,23515200000.0
2017,CT,4739500000.0,3284500000.0,5383400000.0,18346600000.0,12123300000.0,10257300000.0,7329500000.0,36161800000.0,29522600000.0,11903300000.0,175076900000.0,14747100000.0,14659200000.0
2017,DC,1581400000.0,730200000.0,830600000.0,3166200000.0,3629900000.0,3575100000.0,1619800000.0,8808100000.0,7066000000.0,6664900000.0,45030900000.0,2927800000.0,3814100000.0
2017,DE,1286400000.0,578400000.0,1159500000.0,3112900000.0,2950000000.0,2860100000.0,1799600000.0,9706600000.0,7481200000.0,3053300000.0,41939000000.0,3209000000.0,3810500000.0
2017,FL,22231700000.0,17385800000.0,12930900000.0,87183700000.0,66224500000.0,68064100000.00001,41974500000.0,168662500000.0,174026100000.0,59421200000.0,874325300000.0,79173700000.0,76579300000.0
2017,GA,12175600000.0,8327000000.0,7818600000.0,28392400000.0,31413300000.0,27308300000.0,16705599999.999998,78528100000.0,66626600000.00001,23542600000.0,380377600000.0,34775400000.0,41337500000.0
2017,HI,2053600000.0,1208500000.0,1266100000.0,4409100000.0,5300000000.0,4641600000.0,2230000000.0,11671900000.0,13001000000.0,3771100000.0,61138700000.0,4522300000.0,4735600000.0
2017,IA,2999600000.0,1763200000.0,2181000000.0,8103300000.0,8999200000.0,6914300000.0,4203500000.0,25023100000.0,19900700000.0,7055200000.0,115223300000.0,9756200000.0,13637200000.0
2017,ID,1496400000.0,862400000.0,1061800000.0,4639400000.0,5079300000.0,3688800000.0,2467100000.0,12495400000.0,10530300000.0,2885200000.0,57319800000.0,5388000000.0,6299200000.0
2017,IL,16854400000.000002,11139000000.0,15053800000.0,44482800000.0,35213100000.0,35834700000.0,20517700000.0,107399100000.0,91416100000.0,36755900000.0,535827699999.99994,46248300000.0,50718200000.0
2017,IN,6868100000.0,3320000000.0,4814200000.0,15752900000.0,19557500000.0,15499300000.0,10390200000.0,60486100000.0,41475700000.0,13679100000.0,242291000000.0,18758200000.0,24214900000.0
2017,KS,2866800000.0,3429400000.0,2393000000.0,9110500000.0,9172500000.0,6394000000.0,4465300000.0,22999900000.0,18290400000.0,6000800000.0,107133400000.0,8030400000.0,10573200000.0
2017,KY,4076400000.0,2487100000.0,3066200000.0,11184200000.0,14324600000.0,9858600000.0,6074900000.0,37886200000.0,25370100000.0,8874100000.0,154166200000.0,11398900000.0,14563300000.0
2017,LA,5103100000.0,2577700000.0,3114700000.0,12984800000.0,13351000000.0,12648800000.0,7456900000.0,39321000000.0,27793900000.0,10279600000.0,165360800000.0,11174300000.0,17172800000.0
2017,MA,9826200000.0,6989900000.0,8830900000.0,31361200000.0,24831800000.0,23870500000.0,12847900000.0,75708300000.0,59122400000.0,23070700000.0,350797700000.0,32195200000.0,29797700000.0
2017,MD,7767700000.0,5149000000.0,6931200000.0,18932200000.0,16915500000.0,17765300000.0,10137600000.0,55613900000.0,52086000000.0,17842800000.0,263908099999.99997,22374700000.0,22462400000.0
2017,ME,1350000000.0,668700000.0,1210500000.0,3539000000.0,4782800000.0,3942000000.0,2245400000.0,13044400000.0,10508500000.0,3578700000.0,57591100000.0,4852500000.0,5565400000.0
2017,MI,10479600000.0,6400100000.0,8719200000.0,41064100000.0,30202100000.0,23189500000.0,15059800000.0,83391900000.0,69486700000.0,22551900000.0,394387000000.0,29903400000.0,33754699999.999996
2017,MN,6727400000.0,4197700000.0,5682200000.0,21617700000.0,15557700000.0,13849600000.0,8518900000.0,51839800000.0,42433200000.0,15130800000.0,242701200000.0,22977900000.0,22918300000.0
2017,MO,6233700000.0,5459300000.0,4773300000.0,19152000000.0,16736900000.000002,14820500000.0,8943700000.0,52689900000.0,38370700000.0,14290900000.0,235186300000.0,19916200000.0,25300700000.0
2017,MS,3009400000.0,1517300000.0,1863900000.0,5599800000.0,8152900000.0,6137800000.0,3783700000.0,23173000000.0,16210800000.0,4597400000.0,91472600000.0,5988400000.0,9354700000.0
2017,MT,1000800000.0,721400000.0,621000000.0,2822800000.0,3518700000.0,2823800000.0,1733200000.0,8928300000.0,7156100000.0,2319100000.0,41782700000.0,3962200000.0,4704100000.0
2017,NC,11150900000.0,7775800000.0,7349900000.0,27870500000.0,29074900000.0,25547200000.0,17123300000.0,81191200000.0,66594899999.99999,25335200000.0,367666800000.0,32002000000.0,35504600000.0
2017,ND,990100000.0,523100000.0,546500000.0,2839800000.0,2251200000.0,2097699999.9999998,1410400000.0,8077100000.0,5329800000.0,1755400000.0,33021300000.000004,2680900000.0,3036900000.0
2017,NE,1959400000.0,1118200000.0,1572000000.0,7108900000.0,5556900000.0,4456900000.0,2760600000.0,17131500000.0,12382600000.0,4085500000.0,75496300000.0,5575200000.0,8808600000.0
2017,NH,1898000000.0,1367100000.0,2031300000.0,6251200000.0,5079500000.0,3847700000.0,2636200000.0,14165300000.0,11655500000.0,3495300000.0,66478500000.0,5247800000.0,6291400000.0
2017,NJ,14652900000.0,8588700000.000001,13130600000.0,34137199999.999996,29013800000.0,23998900000.0,17382400000.0,87855200000.0,79079600000.0,27202500000.0,423504600000.0,34704500000.0,33692199999.999996
2017,NM,1865900000.0,1362300000.0,1416700000.0,5449000000.0,6046000000.0,5488300000.0,2802600000.0,15693300000.0,13024100000.0,4198800000.0,71261900000.0,4927700000.0,7574400000.0
2017,NV,3549700000.0,1667500000.0,2038600000.0,9455700000.0,9340000000.0,8482700000.000001,4763200000.0,20722500000.0,21342200000.0,7820800000.0,113071700000.0,10017600000.0,10942000000.0
2017,NY,30358800000.0,20169700000.0,19388500000.0,84240100000.0,57609900000.0,68064800000.0,33125100000.0,206465100000.0,163074500000.0,70305600000.0,926038300000.0,68496899999.99999,68172200000.0
2017,OH,12054100000.0,7663100000.0,9731800000.0,30929600000.0,36443800000.0,26930900000.0,18023100000.0,105764800000.0,72743700000.0,25917300000.0,446452400000.0,39217800000.0,39398700000.0
2017,OK,4334300000.0,2773200000.0,2532500000.0,8857200000.0,8971900000.0,9620900000.0,5504800000.0,30047300000.0,22782600000.0,7533000000.0,129593000000.0,9737700000.0,15064500000.0
2017,OR,4784400000.0,1987100000.0,3032200000.0,10626900000.0,13685900000.0,11853700000.0,7163500000.0,33531699999.999996,31398100000.0,9966000000.0,163337500000.0,15539000000.0,15483800000.0
2017,PA,14894700000.0,10583700000.0,14097500000.0,43786700000.0,37717900000.0,31203800000.0,20401100000.0,125301800000.0,93096200000.0,39810100000.0,549291500000.0,43450000000.0,46907200000.0
2017,RI,1086300000.0,762700000.0,1143600000.0,3237300000.0,3384400000.0,3449300000.0,1692200000.0,9710100000.0,7866300000.0,2885600000.0,44085600000.0,3411300000.0,4105700000.0
2017,SC,5907700000.0,3598800000.0,3944300000.0,11963900000.0,14744800000.0,13762800000.0,7931200000.0,37280800000.0,34145600000.0,10282200000.0,179271700000.0,14229200000.0,18035300000.0
2017,SD,916100000.0,635900000.0,553800000.0,2649900000.0,2406400000.0,2256200000.0,1374500000.0,9299400000.0,5360900000.0,1806400000.0,34475000000.0,2713400000.0,2970500000.0
2017,TN,7415900000.0,3962200000.0,5472300000.0,18280800000.0,16713500000.0,17485100000.0,11594600000.0,54490700000.0,42163300000.0,14541300000.0,238780200000.0,18740500000.0,23785100000.0
2017,TX,35955500000.0,30025400000.0,22207100000.0,88177400000.0,80195700000.0,77496700000.0,47621500000.0,213746900000.0,185990000000.0,64986500000.0,1070581300000.0,97067900000.0,113644500000.0
2017,UT,3177600000.0,2200100000.0,1841300000.0,8017400000.0,8194100000.0,7271300000.0,5181400000.0,19966400000.0,19095900000.0,6047900000.0,106375800000.0,12668500000.0,11896400000.0
2017,VA,10508000000.0,8223000000.0,8882300000.0,25031600000.0,26093000000.0,23963800000.0,15171100000.0,67741800000.0,67228200000.0,26146500000.0,350949300000.0,34412600000.0,32049400000.0
2017,VT,575700000.0,324600000.0,728200000.0,1800500000.0,2360400000.0,1973600000.0,1050900000.0000001,6272100000.0,5324000000.0,1610500000.0,28741500000.0,2312500000.0,2680500000.0
2017,WA,8336700000.000001,9505900000.0,5749300000.0,23386600000.0,24012600000.0,21678700000.0,12895100000.0,64469300000.0,62171600000.0,21434800000.0,325809600000.0,32889600000.0,31378200000.0
2017,WI,5927300000.0,3110500000.0,4492600000.0,17104000000.0,16556400000.000002,13796400000.0,8790000000.0,52632600000.0,39445100000.0,12989900000.0,226696800000.0,19818700000.0,22053800000.0
2017,WV,1525700000.0,866700000.0,1000400000.0,4317600000.0,5235800000.0,3905000000.0,2242400000.0,17750200000.0,10508400000.0,3667000000.0,63859000000.0,3883800000.0,5721800000.0
2017,WY,770100000.0,460900000.0,409500000.0,2828600000.0,1931000000.0,1556000000.0,815200000.0,4662700000.0,4315800000.0,1174900000.0,23564200000.0,1687300000.0,2595800000.0
2018,AK,713300000.0,641700000.0,675800000.0,2452000000.0,2742800000.0,2598900000.0,1299400000.0,8993700000.0,6084100000.0,1946900000.0,36644800000.0,3645000000.0,3154700000.0
2018,AL,5180500000.0,2748000000.0,3489100000.0,12534200000.0,13434300000.0,11513300000.0,7427300000.0,39399700000.0,30095700000.0,11203400000.0,170857100000.0,12748100000.0,17230500000.0
